GenesetID	Description	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_R_HSA_2132295	MHC class II antigen presentation (http://www.ncbi.nlm.nih.gov/biosystems?term=1269200)	0.00144699855300145	0.140799250505097	0.591679403311843	1.30394469988407	1446	93	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB2,HLA-DQB1,AP1S1,HLA-DRB5,AP2S1,KLC4,HLA-DRA,DNM1,KIF2A,HLA-DMB,HLA-DMA,CTSF,DCTN3,DYNC1H1,KIF3C,CTSK,KIF15,DYNLL1,DCTN4,CLTA,KLC1,CTSS,AP1M2
REACTOME_R_HSA_162592	Integration of provirus (http://www.ncbi.nlm.nih.gov/biosystems?term=1269065)	0.00166907164401473	0.155640930804374	0.86297041786512	1.60860430526566	1601	9	LIG4,XRCC6,XRCC5,KPNA1,HMGA1
REACTOME_R_HSA_1368082	RORA activates gene expression (http://www.ncbi.nlm.nih.gov/biosystems?term=1269873)	0.00188967992545373	0.169164146926618	0.728036341913235	1.49488360281266	1887	24	NRIP1,CHD9,EP300,NR1D1,SMARCD3,NPAS2,MED1,TGS1,TBL1XR1
REACTOME_R_HSA_171052	LDL-mediated lipid transport (http://www.ncbi.nlm.nih.gov/biosystems?term=1270008)	0.0020278041606053	0.174547142747487	0.743289526584648	1.51153098406895	2023	21	SOAT1,LDLRAP1,AP2S1,APOB,CETP
KEGG_hsa05168	Herpes simplex infection (http://www.ncbi.nlm.nih.gov/biosystems?term=377873)	0.00217499782500218	0.18028315305018	0.555216581587471	1.24141752505255	2174	145	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-B,TNF,HLA-DRB5,CCL2,TAF6L,HLA-DRA,EP300,EIF2AK2,IL15,HLA-DMB,HLA-C,UBE2R2,HLA-DMA,SKP1,TLR3,HNRNPK,TNFSF14,TLR2,IFNAR1,TP53,MYD88,LTA,NFKB1,RNASEL,TAF13,FASLG,CSNK2A3,PPP1CC,TBPL1,GTF2IRD1,TYK2,TBK1,IRF7,DDX58,TAF3,JAK2,C3,FADD,IFIT1B
REACTOME_R_HSA_5223345	Miscellaneous transport and binding events (http://www.ncbi.nlm.nih.gov/biosystems?term=1269955)	0.00254399472505558	0.203337864095514	0.765455446850066	1.52991890386185	2530	17	PQLC2,ANKH,ADD3,NIPA2,TUSC3
REACTOME_R_HSA_202403	TCR signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1269172)	0.00298499701500299	0.227604372395628	0.572060819311333	1.26651948620026	2984	106	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB2,HLA-DQB1,PIK3R2,HLA-DRB5,HLA-DRA,PSMB4,PSMD14,PSMB9,PSMC2,SKP1,PSMB2,PSMF1,PSMD9,NFKB1,PSMB1,PAG1,PSMB8
KEGG_hsa04514	Cell adhesion molecules (CAMs) (http://www.ncbi.nlm.nih.gov/biosystems?term=83069)	0.00305099694900305	0.227604372395628	0.561090232520837	1.24870632559161	3050	124	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-B,ICAM3,HLA-DRB5,SELL,HLA-DRA,NCAM1,CLDN14,ITGB7,HLA-DMB,HLA-C,HLA-DMA,PDCD1LG2,CDH4,NRXN2,OCLN,CLDN18,CD2,CD58,CLDN19,LRRC4C,SIGLEC1,ITGB1,NTNG1,CLDN24,VTCN1,CDH15,CADM3,SELP,CDH5,HLA-E,MADCAM1,GLG1,ICOSLG,HLA-DPB1,CD80
KEGG_hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series (http://www.ncbi.nlm.nih.gov/biosystems?term=82996)	0.00423579638552139	0.305797171316028	0.787282645145548	1.53367775021831	4174	13	A4GALT,NAGA,B3GALT5,FUT2,FUT1
KEGG_hsa00340	Histidine metabolism (http://www.ncbi.nlm.nih.gov/biosystems?term=82958)	0.00519674910131407	0.363447640273152	0.719716518283849	1.4635936310457	5186	21	FTCD,AMDHD1,ALDH3A1,ALDH1B1,CARNS1,UROC1,ALDH1A3,HAL
REACTOME_R_HSA_913531	Interferon Signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1269311)	0.00551999448000552	0.374355989280374	0.534517621881215	1.20053720974319	5519	171	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB2,HLA-DQB1,HLA-B,NDC1,OASL,CD44,HLA-DRB5,TRIM10,CAMK2D,HLA-DRA,RAE1,KPNA1,USP18,EIF2AK2,NCAM1,IP6K2,GBP1,TRIM46,HLA-C,NUP214,GBP7,IFNAR1,KPNA4,KPNA5,EIF4A2,RNASEL,NUP155,PSMB8,KPNA7,PTPN6,TRIM45,TYK2,IRF7,TRIM31,DDX58,NUP35,JAK2,MAPK3,IFIT3,IRF6,HLA-E,PML,IRF1,SOCS1,GBP4,TRIM21,CAMK2G,HLA-DPB1
KEGG_hsa04070	Phosphatidylinositol signaling system (http://www.ncbi.nlm.nih.gov/biosystems?term=83052)	0.0062019937980062	0.407220158253973	0.571790336932489	1.2591131540254	6201	91	PRKCB,PIK3R2,PIK3R3,CALM1,PLCD1,MTMR6,IMPA1,INPP4A,IP6K2,PIK3C2G,ITPK1,SYNJ2,CALML3,CALML5,DGKH,PLCE1,INPP1,INPPL1
KEGG_hsa05166	HTLV-I infection (http://www.ncbi.nlm.nih.gov/biosystems?term=373901)	0.00654099345900654	0.407220158253973	0.518573944287474	1.17267457350219	6540	227	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-B,PIK3R2,SMAD4,PIK3R3,TNFRSF13C,TP53INP1,ATF1,TNF,HLA-DRB5,HLA-DRA,BCL2L1,WNT2B,EP300,RANBP1,CTNNB1,POLE3,RRAS,IL15,HLA-DMB,HLA-C,KAT2A,LTBR,HLA-DMA,TGFB1,ANAPC11,FZD3,TP53,CDC27,SLC25A4,CDC23,LTA,WNT2,WNT9B,ANAPC2,POLB,NFKB1,KRAS,ADCY7,RAN,ADCY6,TBPL1,WNT7A,JAK3,DVL1,ANAPC10,NFYB,NFATC4,CDKN2B,CDKN2A,TSPO,TERT,BUB3,HLA-E,RRAS2,TRRAP,CCND2,VDAC2,XBP1,PPP3CA,POLD1,IL2RB,FZD10,HLA-DPB1,SLC2A1
KEGG_hsa_M00089	Triacylglycerol biosynthesis (http://www.ncbi.nlm.nih.gov/biosystems?term=413384)	0.00657924392992521	0.407220158253973	0.79626623307909	1.52226327168717	6421	11	MBOAT2,DGAT2,AGPAT1
REACTOME_R_HSA_164843	2-LTR circle formation (http://www.ncbi.nlm.nih.gov/biosystems?term=1269067)	0.00673241548498525	0.407220158253973	0.857955602259375	1.54259813700309	6267	7	LIG4,XRCC6,XRCC5,HMGA1,XRCC4
KEGG_hsa05322	Systemic lupus erythematosus (http://www.ncbi.nlm.nih.gov/biosystems?term=83122)	0.00737399262600737	0.434289355184329	0.570624320171231	1.25545455947454	7373	89	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,C2,TNF,HLA-DRB5,ELANE,HLA-DRA,HIST1H3H,HLA-DMB,C4B,C4A,HLA-DMA,HIST1H2BF,HIST1H2BN,HIST1H4C,HIST1H2BO,C1R,HIST1H4K,TROVE2,HIST1H2BG,HIST1H3A,HIST1H3J,C3,H2AFY,FCGR2A,TRIM21,HIST1H4E,HLA-DPB1,CD80,HIST1H2AK
KEGG_hsa04659	Th17 cell differentiation (http://www.ncbi.nlm.nih.gov/biosystems?term=1469482)	0.00785499214500785	0.438833009205517	0.566554679487021	1.24857476426683	7854	93	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,SMAD4,HLA-DRB5,GATA3,HLA-DRA,RORC,IL17D,HLA-DMB,IL21R,IL12RB1,HLA-DMA,IL27RA,TGFB1,IL1RAP,RUNX1,NFKB1,RXRB,IL6R,HIF1A,TYK2,STAT6,JAK3,JAK2,MAPK3,MAPK11,PPP3CA,IL2RB,HLA-DPB1,SMAD3,RXRG,HSP90AB1,NFKBIA,MAPK14,IKBKB,IL4R,NFATC1,MAPK12,CD247,IL6ST,IL2RA,IFNGR1,STAT1,IL6,TBX21,IL17F,CD4
REACTOME_R_HSA_381340	Transcriptional regulation of white adipocyte differentiation (http://www.ncbi.nlm.nih.gov/biosystems?term=1270345)	0.0079009920990079	0.438833009205517	0.583885580366949	1.27458211576829	7900	73	NCOA3,MED19,TNF,MED15,MED25,CHD9,SREBF2,EP300,ADIRF,FABP4,SMARCD3,TGFB1,MED1,TGS1,MED7,TBL1XR1,NFKB1,MED9,ANGPTL4,MED28
REACTOME_R_HSA_162594	Early Phase of HIV Life Cycle (http://www.ncbi.nlm.nih.gov/biosystems?term=1269059)	0.00803938935541832	0.438833009205517	0.767117369234274	1.49439448240739	7923	13	LIG4,XRCC6,XRCC5,KPNA1,HMGA1
REACTOME_R_HSA_380095	Tachykinin receptors bind tachykinins (http://www.ncbi.nlm.nih.gov/biosystems?term=1269548)	0.00835292471790112	0.44509155996816	0.896018856859596	1.52538367687008	7343	5	TACR1,TAC1
BIOCYC_HUMAN_TRIGLSYN_PWY	triacylglycerol biosynthesis (http://www.ncbi.nlm.nih.gov/biosystems?term=142242)	0.00910163577832632	0.473708392369635	0.763190880138378	1.48674542650608	8970	13	MBOAT2,DGAT2,AGPAT1
KEGG_hsa05152	Tuberculosis (http://www.ncbi.nlm.nih.gov/biosystems?term=213780)	0.00972099027900972	0.494444914645994	0.533543307588753	1.19453239980973	9720	152	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,ATP6V0D2,PLA2R1,CORO1A,CALM1,TNF,HLA-DRB5,CAMK2D,MRC2,HLA-DRA,NOS2,EP300,CALML3,CALML5,HLA-DMB,ATP6V1H,HLA-DMA,TGFB1,TLR2,MYD88,EEA1,FCGR2B,BCL2,NFKB1,SYK,CLEC7A,TRADD,CTSS,ATP6V0A1,CYP27B1,JAK2,MAPK3,C3,NFYB,FADD,MAPK11,RFX5,ATP6V0B,FCGR2A,PIK3C3,PPP3CA,CAMK2G,HLA-DPB1
REACTOME_R_HSA_162710	Synthesis of glycosylphosphatidylinositol (GPI) (http://www.ncbi.nlm.nih.gov/biosystems?term=1268712)	0.010417822353385	0.518113031708345	0.740321598499839	1.46284071044521	10328	15	PIGW,PIGO,PIGP,PIGH
KEGG_hsa00980	Metabolism of xenobiotics by cytochrome P450 (http://www.ncbi.nlm.nih.gov/biosystems?term=83031)	0.0117929882070118	0.573754513202008	0.590026872865293	1.27791363708499	11792	61	AKR7A3,GSTA4,AKR7A2,UGT2B11,CYP2D6,CYP2E1,ALDH3A1,AKR1C1,UGT2B10,CYP2F1,ADH1A,UGT2B28,CYP1B1,GSTA3,ALDH1A3,CYP2A13,UGT1A10,GSTM2,UGT2B7,GSTT2B,GSTO2,HSD11B1,GSTM4,UGT2B15,CYP1A2,GSTP1
KEGG_hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series (http://www.ncbi.nlm.nih.gov/biosystems?term=82995)	0.0127788813225192	0.608492263825486	0.673004990487833	1.38584195237007	12769	25	A4GALT,ST3GAL6,B3GALT5,FUT2,FUT1,FUT6,ST3GAL4,ST3GAL3
Pathway Interaction Database_il12_stat4pathway	IL12 signaling mediated by STAT4 (http://www.ncbi.nlm.nih.gov/biosystems?term=137936)	0.0144008023132565	0.671437407855584	0.674271661416626	1.38448809827832	14387	24	HLA-DRB1,PIAS2,HLA-DRA,IL18R1,TGFB1,PRF1
REACTOME_R_HSA_8876493	InlA-mediated entry of Listeria monocytogenes into host cells (http://www.ncbi.nlm.nih.gov/biosystems?term=1470918)	0.0159332788089371	0.727728121926557	0.791643544110425	1.4756487440695	15292	9	CBLL1,CTNND1,CTNNB1
KEGG_hsa05169	Epstein-Barr virus infection (http://www.ncbi.nlm.nih.gov/biosystems?term=585562)	0.0167709832290168	0.750669209330791	0.517530575445342	1.16408259432428	16770	181	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-B,PIK3R2,CD44,HSPA1L,PIK3R3,HLA-DRB5,HSPA1B,HLA-DRA,EP300,EIF2AK2,PSMD14,HLA-C,PSMC2,NUP214,TP53,GTF2E1,HDAC4,BCL2,NFKB1,SYK,MAP2K7,CD58,GTF2E2,HDAC5,RAN,CSNK2A3,FCER2,TRADD,TBPL1,TYK2,TBK1,LYN,DDX58,JAK3,FGR,POLR2I,MAPK11,HLA-E,PSMD8,ENTPD1,POLR3F,MDM2,ADRM1,HLA-DPB1
REACTOME_R_HSA_389599	Alpha-oxidation of phytanate (http://www.ncbi.nlm.nih.gov/biosystems?term=1270032)	0.0176748978916372	0.775616107480079	0.869098434959364	1.47955431532629	15539	5	HACL1,SLC27A2
KEGG_hsa05145	Toxoplasmosis (http://www.ncbi.nlm.nih.gov/biosystems?term=169642)	0.018040981959018	0.776456108159276	0.546369039039256	1.2080495756181	18040	102	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HSPA1L,TNF,HLA-DRB5,HSPA1B,HLA-DRA,NOS2,BCL2L1,HLA-DMB,HLA-DMA,TGFB1,TLR2,MYD88,BCL2,NFKB1,GNAO1,ITGB1,LY96,TYK2,JAK2,MAPK3,LAMA1
REACTOME_R_HSA_400685	Sema4D in semaphorin signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1270305)	0.0189166801721499	0.790682244655974	0.652461896974657	1.350627505007	18908	27	MET,RHOB,RAC2,PLXNB1,RRAS,RHOC,MYH14,ERBB2,MYL6,CDC42,MYL9,ARHGEF11
KEGG_hsa_M00284	Origin recognition complex (http://www.ncbi.nlm.nih.gov/biosystems?term=413443)	0.0194314224557992	0.790682244655974	0.839871844327658	1.47390830378364	17665	6	ORC1,ORC3
REACTOME_R_HSA_68616	Assembly of the ORC complex at the origin of replication (http://www.ncbi.nlm.nih.gov/biosystems?term=1269834)	0.0194314224557992	0.790682244655974	0.839871844327658	1.47390830378364	17665	6	ORC1,ORC3
REACTOME_R_HSA_416482	G alpha (12/13) signalling events (http://www.ncbi.nlm.nih.gov/biosystems?term=1269579)	0.0202319797680202	0.808556620014809	0.55925152401649	1.22535116806541	20231	80	PIK3R2,GNA12,VAV3,ARHGEF4,PIK3R3,RHOB,RAC2,ARHGEF17,ARHGEF3,PLXNB1,AKAP13,GNG5,RHOC,ARHGEF37,ADRA1B,PLEKHG2,ARHGEF33,CDC42,NET1,ARHGEF38,GNG3,ARHGEF11,ARHGEF26,GNGT1,ARHGEF10
REACTOME_R_HSA_2980736	Peptide hormone metabolism (http://www.ncbi.nlm.nih.gov/biosystems?term=1268746)	0.0215499784500215	0.833432025407233	0.56909268200758	1.23853770349014	21549	68	EXOC3,MME,CGB8,INHBE,CTNNB1,GCG,AGT,C9orf3,EXOC4,EXOC5
REACTOME_R_HSA_8851805	MET activates RAS signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1457796)	0.0215992213912509	0.833432025407233	0.752898651581763	1.4393552269243	21082	11	MUC20,MET,KRAS,HGF
Pathway Interaction Database_ecadherin_stabilization_pathway	Stabilization and expansion of the E-cadherin adherens junction (http://www.ncbi.nlm.nih.gov/biosystems?term=137918)	0.0240555532777254	0.912480139585583	0.612405164953583	1.29445621827977	24054	38	EXOC3,MET,LIMA1,CTNND1,CTNNB1,CYFIP2,EXOC4,EFNA1,LPP,CTNNA1,HGF
Pathway Interaction Database_tcrjnkpathway	JNK signaling in the CD4+ TCR pathway (http://www.ncbi.nlm.nih.gov/biosystems?term=138066)	0.0248537255224233	0.92704396198639	0.726070629632929	1.41443276645473	24496	13	PRKCB,MAP3K8
REACTOME_R_HSA_1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression (http://www.ncbi.nlm.nih.gov/biosystems?term=1269872)	0.0257304374174361	0.944011785905279	0.608406923479034	1.28785146288177	25729	39	NRIP1,CHD9,EP300,NR1D1,BHLHE41,SMARCD3,NPAS2,ARNTL2,MED1,TGS1,TBL1XR1,HIF1A
REACTOME_R_HSA_180689	APOBEC3G mediated resistance to HIV-1 infection (http://www.ncbi.nlm.nih.gov/biosystems?term=1269097)	0.0264281806570194	0.953972069522733	0.851866102146514	1.45021796934888	23235	5	HMGA1,PPIA
REACTOME_R_HSA_4419969	Depolymerisation of the Nuclear Lamina (http://www.ncbi.nlm.nih.gov/biosystems?term=1269819)	0.027084717347627	0.96215234006332	0.713675873226528	1.40085377020857	26785	14	PRKCB,LMNA,CNEP1R1
KEGG_hsa04658	Th1 and Th2 cell differentiation (http://www.ncbi.nlm.nih.gov/biosystems?term=1458885)	0.0281689718310282	0.985033733716266	0.552516306107784	1.21059393133526	28168	80	HLA-DQA2,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DRB5,GATA3,HLA-DRA,MAF,HLA-DMB,IL12RB1,HLA-DMA,MAML2,NFKB1,DLL3,JAG1,TYK2,NOTCH2,STAT6,JAK3,JAK2,MAPK3
REACTOME_R_HSA_2151201	Transcriptional activation of mitochondrial biogenesis (http://www.ncbi.nlm.nih.gov/biosystems?term=1268841)	0.0286418306130878	0.986160260186007	0.609718774797847	1.28685292096239	28640	37	NRF1,MEF2C,CHD9,PPARGC1B,NR1D1,SMARCD3,MED1,TGS1,TBL1XR1,TFB1M
REACTOME_R_HSA_2426168	Activation of gene expression by SREBF (SREBP) (http://www.ncbi.nlm.nih.gov/biosystems?term=1270039)	0.030598520174843	0.999527210291885	0.603344022018694	1.2771345153907	30597	39	CHD9,SREBF2,MVD,DHCR7,SC5D,SMARCD3,MED1,TGS1,LSS,TBL1XR1,FDFT1,SCD,MTF1,SQLE,NFYB,GGPS1,CYP51A1,CARM1,ACACA
REACTOME_R_HSA_416993	Trafficking of GluR2-containing AMPA receptors (http://www.ncbi.nlm.nih.gov/biosystems?term=1268796)	0.0307858695861703	0.999527210291885	0.717021293352085	1.39680407135552	30343	13	PRKCB,AP2S1,NSF,GRIA4
KEGG_hsa00350	Tyrosine metabolism (http://www.ncbi.nlm.nih.gov/biosystems?term=82959)	0.0309027788196393	0.999527210291885	0.626608528216902	1.30588204445963	30896	30	ALDH3A1,AOX1,COMT,TH,ADH1A,AOC3,HPD,ALDH1A3,GOT1,PNMT,HGD
REACTOME_R_HSA_70921	Histidine catabolism (http://www.ncbi.nlm.nih.gov/biosystems?term=1270162)	0.031134736385333	0.999527210291885	0.796994877378618	1.43299118253625	28986	7	FTCD,AMDHD1,CARNS1,UROC1,HAL
KEGG_hsa_M00099	Sphingosine biosynthesis (http://www.ncbi.nlm.nih.gov/biosystems?term=524497)	0.0328271338492635	0.999527210291885	0.689626277791422	1.37105141426458	32610	16	DEGS1,CERS5,CERS1,ASAH1,ACER1,CERS2
KEGG_hsa04614	Renin-angiotensin system (http://www.ncbi.nlm.nih.gov/biosystems?term=83075)	0.0330565082320275	0.999527210291885	0.670238358686485	1.35226858165374	32953	19	MME,MRGPRD,LNPEP,AGT
