GenesetID	Description	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_R_HSA_202424	Downstream TCR signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1269176)	0.00116499883500116	0.132993814374607	0.642263146455471	1.36666121697343	1164	61	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,PSMD4,PSMD6,PRKCQ,HLA-DRB5,PSMA7,PSME4,PSMB1,TRAF6,PSMD7,CD4,PSMF1,PSMD11,IKBKB,PSMD3,PSMA6,PSMD9,PIK3R2,CDC34,MALT1,PIK3CA,SKP1
KEGG_hsa04672	Intestinal immune network for IgA production (http://www.ncbi.nlm.nih.gov/biosystems?term=128760)	0.00177236333448357	0.192212803624743	0.710339792170389	1.45697494221545	1771	30	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,TGFB1,TNFRSF13C,HLA-DRB5,LTBR,TNFSF13,TNFRSF17,CD80,IL15,CXCL12
KEGG_hsa05140	Leishmaniasis (http://www.ncbi.nlm.nih.gov/biosystems?term=144181)	0.002002	0.206778	0.654528947211552	1.37871774915908	2001	49	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,PRKCB,TGFB1,NOS2,HLA-DRB5,TLR2
KEGG_hsa05322	Systemic lupus erythematosus (http://www.ncbi.nlm.nih.gov/biosystems?term=83122)	0.00213	0.209998636363636	0.64683882120731	1.36639940409842	2129	52	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,C2,HLA-DRB5,C4B,H2AFJ,H2AFV,C4A,HIST1H2AE,H3F3B,HIST1H2BD,CD80,SNRPB
REACTOME_R_HSA_388841	Costimulation by the CD28 family (http://www.ncbi.nlm.nih.gov/biosystems?term=1269177)	0.0022960022960023	0.216522999131695	0.655930962660662	1.37886584747401	2295	47	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,PDCD1LG2,YES1,HLA-DRB5,PIK3R3,PAK2,FYN,CD4,GRB2,CD80,PPP2CB
REACTOME_R_HSA_6803157	Antimicrobial peptides (http://www.ncbi.nlm.nih.gov/biosystems?term=1457777)	0.00248318127223287	0.224417507478046	0.689406445921337	1.42445332665744	2482	34	BPIFB1,LCN2,DEFB124,PGLYRP3,LEAP2,BPIFB4,RNASE3,TLR2,ART1,CHGA
KEGG_hsa04514	Cell adhesion molecules (CAMs) (http://www.ncbi.nlm.nih.gov/biosystems?term=83069)	0.00312799687200313	0.271385008614991	0.580750476027136	1.26192675526328	3127	106	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,ICAM3,HLA-B,PDCD1LG2,HLA-C,CDH4,HLA-DRB5,NRXN2,MPZL1,CDH5,SDC3,SELL,VTCN1,SELP,LRRC4B,PTPRM,NCAM1,CNTNAP2,CD4,CNTN2,CD80,NRXN1
KEGG_hsa05168	Herpes simplex infection (http://www.ncbi.nlm.nih.gov/biosystems?term=377873)	0.00397199602800397	0.325028341638325	0.577924607983845	1.25539656858887	3971	105	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-B,TAF3,HLA-C,MCRS1,HLA-DRB5,EIF2AK1,TAF13,TLR2,TLR3,IFNAR1,CSNK2B,TRAF6,MAPK9,OAS3,IKBKE,EP300,DDX58,CDK1,TAP1,IL15,UBE2R2,STAT1,IKBKB,PML,PPP1CC,TAF5L,IL12A,MAVS,TRAF3,IFNGR2,CDC34,SKP1,HLA-DMB,CCL5
REACTOME_R_HSA_202403	TCR signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1269172)	0.00404599595400405	0.325028341638325	0.602253711353611	1.2931205182414	4045	76	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,PSMD4,PSMD6,PRKCQ,HLA-DRB5,PSMA7,PAK2,PSME4,PSMB1,TRAF6,PSMD7,CD4,PSMF1,PSMD11,IKBKB,PSMD3,PSMA6,PSMD9,PIK3R2,CDC34,MALT1,PIK3CA,ENAH,VASP,SKP1
KEGG_hsa05169	Epstein-Barr virus infection (http://www.ncbi.nlm.nih.gov/biosystems?term=585562)	0.0055969944030056	0.433567173575684	0.552960677009254	1.21269446178322	5596	144	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,CD44,HLA-B,PSMD4,POLR2K,HSPA1L,BCL2,HLA-C,PSMD6,HLA-DRB5,CD38,EIF2AK1,ENTPD1,PIK3R3,FGR,CSNK2B,TRAF6,NUP214,CCNA2,PSMD7,MAPK9,MAPK12,ADRM1,EP300,GTF2E2,DDX58,CDK1,PSMD11,RBPJ,POLR2I,CD58,IKBKB,HDAC5,PSMD3,POLR2H,PIK3R2,TRAF3,PIK3CA,PTMA,ICAM1
REACTOME_R_HSA_400685	Sema4D in semaphorin signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1270305)	0.0059663050966946	0.446238474301055	0.717976406321026	1.44291778175131	5957	22	MET,RAC2,MYH9,ERBB2,RHOC,MYH14,ARHGEF11
REACTOME_R_HSA_983169	Class I MHC mediated antigen processing & presentation (http://www.ncbi.nlm.nih.gov/biosystems?term=1269192)	0.00634699365300635	0.458887641112359	0.520377020903769	1.15786746187183	6346	269	GAN,MEX3C,FBXL7,MKRN1,HLA-B,DTX3L,BLMH,PSMD4,UBA3,KEAP1,HLA-C,UBE2L3,FBXL5,PSMD6,SOCS1,CDC27,UBE2M,UBE2U,KLHL11,UBE2B,KLHL3,MRC2,TLR2,UBE2E2,RCHY1,FZR1,UBE2L6,LMO7,FBXO7,PSMA7,PSME4,FBXO10,UBE2H,RNF19A,SEC23A,FBXW10,CTSS,NCF1,RNF126,ZNRF2,PSMB1,NPEPPS,UBR2,KLHL22,ASB6,SIAH2,PSMD7,FBXO9,SMURF1,CD207,FBXW8,UBE2O,FBXL20,ASB2,KCTD6,TAP1,PSMF1,UBE2R2,UBE2Z,PSMD11,MYLIP,HERC4,VAMP8,RNF111,IKBKB,FBXO30,HERC2,RNF34,FBXL3,PSMD3,PSMA6,PSMD9,HERC1,ASB18,VAMP3,KLHL9,CDC34,DZIP3,FBXL12,SEC24C,ANAPC5,CD36,SKP1,CD14,CDC26,TRIM50,PDIA3,RNF182,WWP1,PSMB9,FBXO15,FBXL22,TIRAP,NEDD4L,HERC3,FBXL18
REACTOME_R_HSA_264876	Insulin processing (http://www.ncbi.nlm.nih.gov/biosystems?term=1268747)	0.00770546059573412	0.529236	0.705539839724931	1.42236241412107	7696	23	EXOC3,EXOC4,VAMP2,MYO5A
REACTOME_R_HSA_1445148	Translocation of GLUT4 to the plasma membrane (http://www.ncbi.nlm.nih.gov/biosystems?term=1269896)	0.007808	0.529236	0.621436348165761	1.31273854935594	7807	52	EXOC3,EXOC4,PRKAB1,KIF3B,VAMP2,MYO5A,CALM1,RAB4A,ASPSCR1,CALM3,RAB13,EXOC8
REACTOME_R_HSA_5678895	Defective CFTR causes cystic fibrosis (http://www.ncbi.nlm.nih.gov/biosystems?term=1268934)	0.00827619862876709	0.543971964418055	0.646892954557217	1.34677751487036	8275	39	PSMD4,RNF5,CFTR,PSMD6,ERLEC1,PSMA7,VCP,PSME4,DERL1,PSMB1,PSMD7,PSMF1,PSMD11,PSMD3,PSMA6,PSMD9
BIOCYC_HUMAN_PWY_5695	urate biosynthesis/inosine 5'-phosphate degradation (http://www.ncbi.nlm.nih.gov/biosystems?term=545323)	0.00878789738135657	0.560616159416541	0.89733605456246	1.51398066273723	7733	5	IMPDH1,NT5C2
Pathway Interaction Database_il12_stat4pathway	IL12 signaling mediated by STAT4 (http://www.ncbi.nlm.nih.gov/biosystems?term=137936)	0.00936900849943891	0.580610841008085	0.743781706874976	1.45760110899972	9308	16	HLA-DRB1,HLA-DRA,TGFB1,PIAS2,IL13,MAPK9,CD4
KEGG_hsa05206	MicroRNAs in cancer (http://www.ncbi.nlm.nih.gov/biosystems?term=852705)	0.00971799028200972	0.585508914491086	0.561164521521776	1.22083887909166	9717	110	MET,NOTCH4,PRKCB,DNMT3B,CD44,ST14,DDIT4,TNXB,BCL2,SOCS1,FZD3,NOTCH1,RDX,SOX4,ERBB2,KRAS,STMN1,IRS1,BMPR2,CCNE2,ABCB1,TP63,PLAU,VEGFA,EP300,GRB2,CCNG1,ZEB1,SOS2,MARCKS,SPRY2,IKBKB,PDCD4,CDC25C,TGFB2,PIK3R2,TPM1,ROCK1,PIK3CA,WNT3,CRKL,SOS1,MAP2K2,ABL1
KEGG_hsa04640	Hematopoietic cell lineage (http://www.ncbi.nlm.nih.gov/biosystems?term=83078)	0.0104949895050105	0.606730843429277	0.604502226932769	1.2844578080899	10494	59	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,CD44,HLA-DRB5,CD38
REACTOME_R_HSA_913531	Interferon Signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1269311)	0.010975989024011	0.606730843429277	0.546329070181711	1.19649022966024	10975	137	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,OASL,HLA-DQB2,CD44,HLA-B,TPR,EIF4A1,KPNB1,HLA-C,NUP210,SOCS1,HLA-DRB5,UBE2L6,GBP4,KPNA5,IFNAR1,CAMK2G,NUP54,NUP214,OAS3,GBP5,NCAM1,DDX58,NUP35,TRIM45,STAT1,PML,NUP160
REACTOME_R_HSA_209776	Amine-derived hormones (http://www.ncbi.nlm.nih.gov/biosystems?term=1270175)	0.0110642130008052	0.606730843429277	0.764139079290269	1.46833540937091	10909	13	DBH,TH,IYD,PNMT,TPH1
Pathway Interaction Database_ephrina_ephapathway	EphrinA-EPHA pathway (http://www.ncbi.nlm.nih.gov/biosystems?term=137942)	0.0111891349641176	0.606730843429277	-0.604372303867807	-1.60842973155551	579	8	EPHA3,EPHA8,EFNA5,EPHA6,EPHA5,EPHA7,EPHA4,EPHA2
KEGG_hsa04658	Th1 and Th2 cell differentiation (http://www.ncbi.nlm.nih.gov/biosystems?term=1458885)	0.0121909878090122	0.644932989213352	0.599797911573638	1.275382493525	12190	60	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,STAT6,PRKCQ,NOTCH1,HLA-DRB5,IL13,MAPK9,CD4,MAPK12,STAT1,RBPJ,PPP3CA,IKBKB,IL12A,MAML2,IFNGR2,MAPK3
REACTOME_R_HSA_2022923	Dermatan sulfate biosynthesis (http://www.ncbi.nlm.nih.gov/biosystems?term=1269986)	0.0129650293303071	0.657730912400548	0.821499913457872	1.48910630601275	12292	8	DSE,VCAN
REACTOME_R_HSA_5668599	RHO GTPases Activate NADPH Oxidases (http://www.ncbi.nlm.nih.gov/biosystems?term=1269521)	0.013413845019654	0.657730912400548	0.838499328254275	1.49113615423874	12499	7	RAC2,PIK3C3,NCF1
REACTOME_R_HSA_1912420	Pre-NOTCH Processing in Golgi (http://www.ncbi.nlm.nih.gov/biosystems?term=1269534)	0.0142194049853127	0.657730912400548	0.737423024490855	1.43674987757071	14100	15	NOTCH4,ST3GAL6,ATP2A2,NOTCH1
REACTOME_R_HSA_426117	Cation-coupled Chloride cotransporters (http://www.ncbi.nlm.nih.gov/biosystems?term=1269912)	0.014328340571361	0.657730912400548	0.879892355675574	1.484549745895	12609	5	SLC12A2,SLC12A5,SLC12A6
REACTOME_R_HSA_174495	Synthesis And Processing Of GAG, GAGPOL Polyproteins (http://www.ncbi.nlm.nih.gov/biosystems?term=1269087)	0.0143336677212748	0.657730912400548	-0.592820062879286	-1.57768549037649	742	8	VPS28,UBA52,VPS37B,VPS37C,NMT2,VPS37D,VPS37A,TSG101
REACTOME_R_HSA_174490	Membrane binding and targetting of GAG proteins (http://www.ncbi.nlm.nih.gov/biosystems?term=1269088)	0.0143336677212748	0.657730912400548	-0.592820062879286	-1.57768549037649	742	8	VPS28,UBA52,VPS37B,VPS37C,NMT2,VPS37D,VPS37A,TSG101
REACTOME_R_HSA_416550	Sema4D mediated inhibition of cell attachment and migration (http://www.ncbi.nlm.nih.gov/biosystems?term=1270306)	0.0145555941886705	0.657730912400548	0.879353468099096	1.48364053761564	12809	5	MET,SEMA4D
Pathway Interaction Database_bmppathway	BMP receptor signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=137948)	0.0155055518523189	0.686357999340403	0.679070484409764	1.37295057402945	15491	24	SMAD1,CTDSPL,SKI,BMP6,PPM1A,SMAD4,BMPR2,NUP214,SMURF1,CTDSP1,RGMA,CER1,RGMB
REACTOME_R_HSA_1280215	Cytokine Signaling in Immune system (http://www.ncbi.nlm.nih.gov/biosystems?term=1269310)	0.0165899834100166	0.714811003677026	0.490173385161334	1.10151225012816	16589	496	MET,HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,LCN2,RORC,OASL,HLA-DQB2,CD44,FGFR2,CXCL2,PRL,HLA-B,TGFB1,TNIP2,PSMD4,NOS2,STAT6,TPR,UBA3,YES1,RASGRF2,EIF4A1,DUSP5,KPNB1,TNFRSF8,BCL2,HLA-C,TNFRSF13C,PSMD6,NUP210,SOCS1,KL,TEK,HLA-DRB5,UBE2M,FGG,ERBB2,BCL2L1,KRAS,PELI1,HGF,LTBR,UBE2L6,PIK3R3,SPTB,TWIST1,IL33,PSMA7,GBP4,CALM1,RASAL2,IRS1,KPNA5,IL13,CCL22,PSME4,RAPGEF2,FYN,IL37,SPTAN1,IFNAR1,CALM3,FGF20,DUSP4,CSF3,PSMB1,ANGPT1,CAMK2G,HIF1A,TRAF6,TNFSF13,NUP54,TNFRSF6B,IL1RL2,BRWD1,TNFRSF17,NUP214,PSMD7,OAS3,SPTBN2,CSF1,GBP5,OPRM1,NCAM1,CD4,VEGFA,IL22RA1,TNFSF9,IL1RAP,GRB2,LBP,RASGRF1,FGB,CCL3L1,CD80,DDX58,NUP35,NRTN,IRAK3,IL15,ZEB1,PSMF1,PPP2CB,IL27RA,TRIM45,TNFSF4,PSMD11,RASGRP4,ALOX15,ARRB1,STAT1,S1PR1,TOLLIP,IKBKB,TLN1,PML,NUP160,PSMD3,PSMA6,FGF7,RET,PSMD9,IL12A,MAP3K11,PIK3R2,FGF1,SMARCA4,TNFSF12,TRAF3,IRF6,IFNGR2,DAB2IP,PIK3CA,CBL,MAPK3,ICAM1,MMP2,CD36,IFNLR1,CNTFR,SKP1,ACTN2,RANBP9,CRKL,SOS1,MAP2K2,SHC3,CCL5,MMP1,PSMB9,SPTBN4,ARRB2,IRF1,RNASEL,CSF2RB,RANBP2,MUC1
REACTOME_R_HSA_2132295	MHC class II antigen presentation (http://www.ncbi.nlm.nih.gov/biosystems?term=1269200)	0.016994983005017	0.714811003677026	0.575208250701774	1.23505024082364	16994	76	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,KIF3B,AP1M2,HLA-DRB5,CTSK,SEC23A,CTSS,KIF2A,SPTBN2,RACGAP1,CTSF,AP1M1,DNM1,KLC2,AP2S1
REACTOME_R_HSA_5358346	Hedgehog ligand biogenesis (http://www.ncbi.nlm.nih.gov/biosystems?term=1269634)	0.0173611215278507	0.714811003677026	0.61893913874051	1.2952666497136	17360	43	PSMD4,PSMD6,DISP2,ERLEC1,PSMA7,VCP,PSME4,NOTUM,PSMB1,PSMD7,P4HB,PSMF1,PSMD11,SYVN1,PSMD3,PSMA6,PSMD9
REACTOME_R_HSA_1482798	Acyl chain remodeling of CL (http://www.ncbi.nlm.nih.gov/biosystems?term=1270071)	0.0176268020778614	0.714811003677026	-0.707456140350877	-1.58194561698351	2113	5	PLA2G6,LCLAT1,HADHB,PLA2G4A,HADHA
REACTOME_R_HSA_5619084	ABC transporter disorders (http://www.ncbi.nlm.nih.gov/biosystems?term=1268933)	0.017796124572872	0.714811003677026	0.618299709203512	1.29392850238655	17795	43	PSMD4,RNF5,CFTR,PSMD6,ERLEC1,PSMA7,VCP,PSME4,DERL1,PSMB1,PSMD7,PSMF1,PSMD11,PSMD3,PSMA6,PSMD9
KEGG_hsa05164	Influenza A (http://www.ncbi.nlm.nih.gov/biosystems?term=217173)	0.0181989818010182	0.717701664116518	0.546154169234909	1.19113795164389	18198	119	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,DDX39B,PRKCB,NLRX1,TMPRSS4,HSPA1L,HLA-DRB5,EIF2AK1,TLR3,PIK3R3,IL33,IFNAR1,TNFRSF10A,DNAJB1,MAPK9,OAS3,IKBKE,MAPK12,EP300,DDX58,TMPRSS13,FURIN,STAT1,IKBKB,PLG,PML,IVNS1ABP,IL12A,PIK3R2,HNRNPUL1,MAVS,IFNGR2,PIK3CA,MAPK3,ICAM1,HLA-DMB,MAP2K2,CCL5
REACTOME_R_HSA_983168	Antigen processing: Ubiquitination & Proteasome degradation (http://www.ncbi.nlm.nih.gov/biosystems?term=1269193)	0.0194089805910194	0.7416315628329	0.51512213335707	1.14202849735955	19408	225	GAN,MEX3C,FBXL7,MKRN1,DTX3L,BLMH,PSMD4,UBA3,KEAP1,UBE2L3,FBXL5,PSMD6,SOCS1,CDC27,UBE2M,UBE2U,KLHL11,UBE2B,KLHL3,UBE2E2,RCHY1,FZR1,UBE2L6,LMO7,FBXO7,PSMA7,PSME4,FBXO10,UBE2H,RNF19A,FBXW10,RNF126,ZNRF2,PSMB1,NPEPPS,UBR2,KLHL22,ASB6,SIAH2,PSMD7,FBXO9,SMURF1,FBXW8,UBE2O,FBXL20,ASB2,KCTD6,PSMF1,UBE2R2,UBE2Z,PSMD11,MYLIP,HERC4,RNF111,FBXO30,HERC2,RNF34,FBXL3,PSMD3,PSMA6,PSMD9,HERC1,ASB18,KLHL9,CDC34,DZIP3,FBXL12,ANAPC5,SKP1,CDC26,TRIM50,RNF182,WWP1,PSMB9,FBXO15,FBXL22,NEDD4L,HERC3,FBXL18
REACTOME_R_HSA_977606	Regulation of Complement cascade (http://www.ncbi.nlm.nih.gov/biosystems?term=1269250)	0.0197594957887218	0.7416315628329	0.685601992619526	1.37315830946653	19722	21	CFH,C2,CFHR3,CFB,C4B,C4A,C5AR1,PROS1
REACTOME_R_HSA_6806942	MET Receptor Activation (http://www.ncbi.nlm.nih.gov/biosystems?term=1457795)	0.0198460583996346	0.7416315628329	0.86715602532188	1.46306107643646	17465	5	MET,HGF
REACTOME_R_HSA_350562	Regulation of ornithine decarboxylase (ODC) (http://www.ncbi.nlm.nih.gov/biosystems?term=1270174)	0.0201734726635044	0.7416315628329	0.635994625764778	1.31409368996568	20171	34	OAZ3,PSMD4,PSMD6,ODC1,PSMA7,PSME4,PSMB1,PSMD7,OAZ2,PSMF1,PSMD11,PSMD3,PSMA6,PSMD9
REACTOME_R_HSA_8851805	MET activates RAS signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1457796)	0.0208073510228071	0.752185739474476	0.761029525367921	1.43612590096193	20320	11	MET,MUC20,KRAS,HGF
KEGG_hsa05145	Toxoplasmosis (http://www.ncbi.nlm.nih.gov/biosystems?term=169642)	0.0213079786920213	0.757655832508102	0.561828167594706	1.21253643832938	21307	87	HLA-DRB1,HLA-DRA,HLA-DQA1,HLA-DQA2,HLA-DQB1,TGFB1,NOS2,HSPA1L,BCL2,SOCS1,PPIF,HLA-DRB5,BCL2L1,TLR2,TRAF6,MAPK9,MAPK12,BAD,LDLR,GNAO1,STAT1,IKBKB
Pathway Interaction Database_alk2pathway	ALK2 signaling events (http://www.ncbi.nlm.nih.gov/biosystems?term=137983)	0.0219599185666904	0.765563277293866	0.784469445473891	1.44467251926031	21087	9	SMAD1,AMHR2,SMAD4,BMPR2
REACTOME_R_HSA_5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD (http://www.ncbi.nlm.nih.gov/biosystems?term=1268928)	0.0228641889378248	0.765563277293866	0.629517302436212	1.30281339282107	22862	35	PSMD4,PSMD6,ERLEC1,PSMA7,VCP,PSME4,PSMB1,PSMD7,PSMF1,PSMD11,SYVN1,PSMD3,PSMA6,PSMD9
REACTOME_R_HSA_174577	Activation of C3 and C5 (http://www.ncbi.nlm.nih.gov/biosystems?term=1269248)	0.0230889675186405	0.765563277293866	0.860539152020679	1.45189712267035	20319	5	C2,CFB,C4B,C4A
REACTOME_R_HSA_204174	Regulation of pyruvate dehydrogenase (PDH) complex (http://www.ncbi.nlm.nih.gov/biosystems?term=1270124)	0.0239283000862152	0.765563277293866	0.75499635796124	1.42474081314502	23368	11	PDHX,PDK1,PDK4
REACTOME_R_HSA_5339717	Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling (http://www.ncbi.nlm.nih.gov/biosystems?term=1268923)	0.0241581957880815	0.765563277293866	0.858521577445063	1.448493081478	21260	5	DKK2,DKK1,DKK4
Pathway Interaction Database_nfat_tfpathway	Calcineurin-regulated NFAT-dependent transcription in lymphocytes (http://www.ncbi.nlm.nih.gov/biosystems?term=137993)	0.0244002744353813	0.765563277293866	0.689223814140391	1.36985471838646	24325	19	SLC3A2,PRKCQ,EGR2,CALM1,CALM3,PTPRK
